umap_dim1,umap_dim2,class_label,anomaly_label
10.829219,-1.6580843,2,1
10.886831,-1.7499927,2,1
11.184087,-1.6479924,2,1
10.699492,-1.6528817,2,1
10.030864,-2.0655932,2,1
9.4737,-3.284878,2,1
9.1573925,-3.4308522,2,1
9.994434,-3.3232605,2,1
10.417064,-2.275065,2,1
9.077766,-4.962578,2,1
10.907922,-1.8549455,2,1
10.6439705,-1.9380864,2,1
10.689052,-1.9019654,2,1
10.74354,-1.883985,2,1
10.529866,-1.8065308,2,1
9.773319,-2.307478,2,1
9.373489,-3.2872624,2,1
9.302582,-3.7249997,2,1
9.94681,-3.222205,2,1
11.094992,-1.5650636,2,1
8.934639,-4.8279285,2,1
10.776794,-1.6792759,2,1
10.772526,-1.8269764,2,1
10.42895,-2.2567763,2,1
10.748642,-2.0078201,2,1
10.682071,-2.0888648,2,1
9.824126,-2.2712846,2,1
9.416308,-3.2801976,2,1
9.125135,-3.993867,2,1
10.0779,-2.6927342,2,1
12.72167,-0.61248183,2,1
9.008286,-4.723263,2,1
12.830461,-0.6213703,2,1
12.775776,-0.6502433,2,1
12.821982,-0.7367028,2,1
12.619681,-0.58951986,2,1
11.441261,-1.5957135,2,1
10.464831,-1.8704952,2,1
9.728824,-2.6319046,2,1
9.292263,-3.160127,2,1
9.931588,-3.6160188,2,1
10.575901,-2.1797419,2,1
9.1530695,-4.842691,2,1
9.796065,-2.3667433,2,1
10.378047,-2.104692,2,1
10.162207,-2.2193513,2,1
10.305972,-2.2771647,2,1
10.212882,-2.1295652,2,1
9.773271,-2.3798988,2,1
9.117513,-4.0687847,2,1
9.108011,-4.8431706,2,1
10.037541,-2.8501868,2,1
10.419804,-2.2190094,2,1
8.972117,-4.5122337,2,1
10.2872305,-2.0583394,2,1
10.472446,-2.0935106,2,1
10.820794,-1.940066,2,1
10.4906645,-1.9932902,2,1
9.9079685,-2.1834638,2,1
9.439991,-3.4797928,2,1
9.215538,-3.529397,2,1
8.908735,-4.8126254,2,1
10.269047,-2.452986,2,1
11.4404335,-1.4285147,2,1
8.992534,-4.58394,2,1
10.919897,-1.7074279,2,1
11.093107,-1.6905437,2,1
11.23509,-1.5950378,2,1
11.164358,-1.6045196,2,1
10.571952,-1.710848,2,1
9.721801,-2.3926005,2,1
9.2528105,-3.5000663,2,1
8.939889,-4.695177,2,1
9.92835,-2.9678102,2,1
10.822284,-1.6712241,2,1
9.165705,-4.5681696,2,1
10.848721,-1.8390484,2,1
